Bio Tech/Engg,Cell biology,Chemical,General,Genetics,Nano technology,id_x,patent_id,assignee_id,id_y,type,name_first,name_last,organization
False,False,False,False,True,False,8883996,8883996,6d48e14bc28f247c98103e20138fc69f,6d48e14bc28f247c98103e20138fc69f,2,,,"Integrated DNA Technologies, Inc."
False,False,False,False,True,False,8883996,8883996,e4131e7f958a1c24cf7bb67292db5651,e4131e7f958a1c24cf7bb67292db5651,2,,,City of Hope
False,False,False,False,True,False,8884042,8884042,db1a697c420b9fb9b7cdc5c35bb819c1,db1a697c420b9fb9b7cdc5c35bb819c1,2,,,BASF Corporation 
False,False,False,False,True,False,8884060,8884060,805c9e6be681018a1d4560f9c72e7513,805c9e6be681018a1d4560f9c72e7513,2,,,Instron Corporation 
False,False,False,False,True,False,8884084,8884084,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,True,False,False,8884100,8884100,8a6e79695264c46c55eee4b11a7e2e40,8a6e79695264c46c55eee4b11a7e2e40,3,,,National Research Council of Canada
False,False,False,False,True,False,8884126,8884126,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,8884126,8884126,ce29d16191a3f52292a2caa7ba0b2676,ce29d16191a3f52292a2caa7ba0b2676,2,,,University of Delaware
False,False,False,False,True,False,8884126,8884126,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,8886865,8886865,a1e16c0abe7b8bffef559c2ab55f9fdf,a1e16c0abe7b8bffef559c2ab55f9fdf,2,,,"VMware, Inc."
False,False,False,False,True,False,8887158,8887158,bb0c3e5df45eedfdb057e1aeb7069a5b,bb0c3e5df45eedfdb057e1aeb7069a5b,3,,,SAP SE
True,False,False,False,False,False,8887477,8887477,5bda8775a7a36fdd66fbca12c61324d2,5bda8775a7a36fdd66fbca12c61324d2,2,,,Chiron Corporation
True,False,False,False,False,False,8889101,8889101,99df4a2c8b48a95a40b537ade7a510c7,99df4a2c8b48a95a40b537ade7a510c7,2,,,Wayne State University
False,False,False,False,True,False,8889361,8889361,81e0d7311ab0a069ddc98df951770169,81e0d7311ab0a069ddc98df951770169,2,,,The Research Foundation for the State University of New York
True,False,False,False,False,False,8889383,8889383,e161012c65b138df528c0f003142d252,e161012c65b138df528c0f003142d252,2,,,Danisco US Inc.
True,False,False,False,False,False,8889383,8889383,8c1812abd34ad2303b6ce64bc113d6ba,8c1812abd34ad2303b6ce64bc113d6ba,2,,,The Goodyear Tire & Rubber Company
False,True,False,False,False,False,8889385,8889385,beb644d0cc55a9583c29f2eec03451c9,beb644d0cc55a9583c29f2eec03451c9,2,,,Butamax(TM) Advanced Biofuels LLC
False,False,False,False,True,False,8889390,8889390,60d1358f06d2addb6663a33b31cfb104,60d1358f06d2addb6663a33b31cfb104,2,,,"Sangamo BioSciences, Inc."
False,False,False,False,True,False,8889390,8889390,e55a8348cfde40ef560cff42289bfa2d,e55a8348cfde40ef560cff42289bfa2d,2,,,Dow AgroSciences LLC
False,True,False,True,False,False,8889399,8889399,28460fc91d5ee12f30b1304aea02c091,28460fc91d5ee12f30b1304aea02c091,2,,,"Genomatica, Inc."
False,False,False,True,False,False,8889410,8889410,0398168063a963ddf0898f31ca3e68af,0398168063a963ddf0898f31ca3e68af,2,,,"Immunomedics, Inc."
True,False,False,False,False,False,8889413,8889413,672dee89f4530d84f86b36379179c5f2,672dee89f4530d84f86b36379179c5f2,2,,,"DePuy Synthes Products, LLC"
False,False,False,False,True,False,8889419,8889419,0c9ba7c0852b211d83ff90e0ad7bc7bf,0c9ba7c0852b211d83ff90e0ad7bc7bf,2,,,INDIANA UNIVERSITY RESEARCH & TECHNOLOGY CORPORATION
True,False,False,False,False,False,8889635,8889635,8f84a724ea3e6a537bf007d1dde37f32,8f84a724ea3e6a537bf007d1dde37f32,2,,,The Regents of the University of Michigan
False,False,False,True,False,False,8889639,8889639,47d3190e77e5a3a53558812f597b0b92,47d3190e77e5a3a53558812f597b0b92,2,,,Duke University
False,False,False,True,False,False,8889639,8889639,85a80feb55783ae4cb1b9879cf33a37b,85a80feb55783ae4cb1b9879cf33a37b,2,,,"Dana-Farber Cancer Institute, Inc."
False,False,False,True,True,False,8889949,8889949,e6ce8735705ef2bb8ef4ac12f2ea35ea,e6ce8735705ef2bb8ef4ac12f2ea35ea,2,,,"Cornell Research Foundation, Inc."
False,False,False,True,True,False,8889949,8889949,4ce44f91a94a105000fcc47366ede333,4ce44f91a94a105000fcc47366ede333,3,,,Myongji University Industry and Academia Cooperation
False,False,False,True,False,False,8890216,8890216,0f2bb872bcb738d22b1483a14eed226b,0f2bb872bcb738d22b1483a14eed226b,2,,,Life Technologies Corporation
True,False,False,False,False,False,8893790,8893790,a67fedc25ec852dfd9b480f1bb535145,a67fedc25ec852dfd9b480f1bb535145,2,,,"Halliburton Energy Services, Inc."
True,False,False,False,False,False,8894707,8894707,d9a20f2fb9e17a6ab45a8d3b4e937f0b,d9a20f2fb9e17a6ab45a8d3b4e937f0b,2,,,Mayo Foundation for Medical Education and Research
False,False,False,False,True,False,8894802,8894802,4f1f94acbd2ff7f3bc10a54f1433a422,4f1f94acbd2ff7f3bc10a54f1433a422,3,,,BASF SE
False,False,False,False,True,False,8894816,8894816,520d213ca3d6468b18b5de4d5c700707,520d213ca3d6468b18b5de4d5c700707,3,,,"Solenis Technologies, L.P."
False,False,False,False,True,False,8894843,8894843,78c32c1c20b02cca92445aa314acc205,78c32c1c20b02cca92445aa314acc205,2,,,"Auterra, Inc."
True,False,False,False,False,False,8894958,8894958,3dd8adf7378218b42943d9cf442a40be,3dd8adf7378218b42943d9cf442a40be,3,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
False,False,False,False,True,False,8894984,8894984,f3d3d1fbe5ab9b871282e63756f0cac4,f3d3d1fbe5ab9b871282e63756f0cac4,3,,,Henkel AG & Co. KGaA
False,False,False,False,True,False,8895000,8895000,466fd1263017d6c41ebfa5e0f7aa087c,466fd1263017d6c41ebfa5e0f7aa087c,3,,,"Morpho, Inc."
False,False,False,False,True,False,8895025,8895025,68cb51320bef1e0e9b2c3723202520c9,68cb51320bef1e0e9b2c3723202520c9,2,,,Zoetis W LLC
True,False,False,False,False,False,8895055,8895055,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
True,False,False,False,False,False,8895073,8895073,8f9e853afdd3ce02a7ec482335110305,8f9e853afdd3ce02a7ec482335110305,2,,,Georgia Tech Research Corporation
False,False,False,False,True,False,8895246,8895246,a4156b9a05e8b2ebd8a69e107b46d318,a4156b9a05e8b2ebd8a69e107b46d318,3,,,Hitachi High-Technologies Corporation
False,False,False,False,True,False,8895305,8895305,9fe4a3200f7ec2e2fe325159a13da8dc,9fe4a3200f7ec2e2fe325159a13da8dc,2,,,"Mendel Biotechnology, Inc."
False,False,False,False,True,False,8895306,8895306,805c9e6be681018a1d4560f9c72e7513,805c9e6be681018a1d4560f9c72e7513,2,,,Instron Corporation 
False,False,False,False,True,False,8895310,8895310,4f1f94acbd2ff7f3bc10a54f1433a422,4f1f94acbd2ff7f3bc10a54f1433a422,3,,,BASF SE
False,False,False,False,True,False,8895525,8895525,56c58f9a6dfc18340d3dca8d5c99f27b,56c58f9a6dfc18340d3dca8d5c99f27b,2,,,University of Southern California
False,False,False,False,True,False,8895526,8895526,392b82bf9578ea6c2c866d5a3542beb5,392b82bf9578ea6c2c866d5a3542beb5,2,,,Cold Spring Harbor Laboratory
False,False,False,False,True,False,8895650,8895650,72c0da3e2176306c3478bf87cfa4cc00,72c0da3e2176306c3478bf87cfa4cc00,3,,,LANXESS Deutschland GmbH
False,False,False,False,True,False,8895715,8895715,8b55d23cf0513a9c7f613491b508c528,8b55d23cf0513a9c7f613491b508c528,3,,,University of British Columbia
False,False,False,False,True,False,8895716,8895716,91c60a707d6a8151b9105d640d3c10aa,91c60a707d6a8151b9105d640d3c10aa,2,,,E.I. du Pont de Nemours and Company
False,False,False,False,True,False,8895716,8895716,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,8895722,8895722,b7dbbdfe32b97f40f15a599e45797ca6,b7dbbdfe32b97f40f15a599e45797ca6,2,,,"Sarepta Therapeutics, Inc."
False,False,False,False,True,False,8895729,8895729,4f45531bd1684a221716f54db60ca150,4f45531bd1684a221716f54db60ca150,2,,,"Genentech, Inc."
False,False,False,False,True,False,8895801,8895801,4cce36ed0e66553dbb8e36eae5b53bd5,4cce36ed0e66553dbb8e36eae5b53bd5,2,,,"Regeneron Pharmaceuticals, Inc."
False,False,False,False,True,False,8895802,8895802,4cce36ed0e66553dbb8e36eae5b53bd5,4cce36ed0e66553dbb8e36eae5b53bd5,2,,,"Regeneron Pharmaceuticals, Inc."
False,False,False,False,True,False,8895804,8895804,d2ac8598a14491e9b7cace558ea75694,d2ac8598a14491e9b7cace558ea75694,3,,,Bayer Cropscience AG
False,False,False,False,True,False,8898668,8898668,3c275708f4665ea48b5b4fb3dbff58d0,3c275708f4665ea48b5b4fb3dbff58d0,2,,,"NetApp, Inc."
False,False,False,False,True,False,8900329,8900329,f3d3d1fbe5ab9b871282e63756f0cac4,f3d3d1fbe5ab9b871282e63756f0cac4,3,,,Henkel AG & Co. KGaA
False,False,False,False,True,False,8900477,8900477,c55c12bf062e40fd283c87726d053387,c55c12bf062e40fd283c87726d053387,3,,,"Hitachi, Ltd."
True,False,False,False,False,False,8900560,8900560,699d9d0de11b514f37709c928adc711b,699d9d0de11b514f37709c928adc711b,2,,,Genzyme Corporation
False,False,False,False,True,False,8900561,8900561,f3d3d1fbe5ab9b871282e63756f0cac4,f3d3d1fbe5ab9b871282e63756f0cac4,3,,,Henkel AG & Co. KGaA
False,False,True,False,False,False,8900567,8900567,bd4326a99f838b4319a7eea3c0fd6cfd,bd4326a99f838b4319a7eea3c0fd6cfd,2,,,The Scripps Research Institute
True,False,False,False,False,False,8900725,8900725,28c29c4866165ebb39ffa0b59eb16ddc,28c29c4866165ebb39ffa0b59eb16ddc,3,,,"SAMSUNG DISPLAY CO., LTD."
False,False,False,False,True,False,8900820,8900820,8468cd5a40d6bf87b05c0aaa3f1a4c7e,8468cd5a40d6bf87b05c0aaa3f1a4c7e,2,,,"Nuclea Biotechnologies, Inc."
False,False,False,False,True,False,8900835,8900835,db94d2b95853dc7b8211f677f1b409be,db94d2b95853dc7b8211f677f1b409be,2,,,"University of Florida Research Foundation, Inc."
False,False,False,False,True,False,8900847,8900847,c645eda5a8ce7f5957a4748fd24e0ae8,c645eda5a8ce7f5957a4748fd24e0ae8,2,,,"Codexis, Inc."
False,False,False,False,True,False,8900851,8900851,81e0d7311ab0a069ddc98df951770169,81e0d7311ab0a069ddc98df951770169,2,,,The Research Foundation for the State University of New York
False,False,False,False,True,False,8900858,8900858,928ef1d15a56b74451aaef7cd44fbf6b,928ef1d15a56b74451aaef7cd44fbf6b,2,,,Research Development Foundation
False,False,False,False,True,False,8900869,8900869,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,8900919,8900919,d01f15e44e778d65f4aef36734633ce6,d01f15e44e778d65f4aef36734633ce6,2,,,Intel Corporation
False,False,False,True,False,False,8901035,8901035,e55a8348cfde40ef560cff42289bfa2d,e55a8348cfde40ef560cff42289bfa2d,2,,,Dow AgroSciences LLC
True,False,False,False,False,False,8901084,8901084,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,8901102,8901102,6fda7f3297114bdf7078c892757048cc,6fda7f3297114bdf7078c892757048cc,2,,,"Retrotope, Inc."
False,False,False,False,True,False,8901288,8901288,392b82bf9578ea6c2c866d5a3542beb5,392b82bf9578ea6c2c866d5a3542beb5,2,,,Cold Spring Harbor Laboratory
False,False,False,False,True,False,8901297,8901297,87710133acf6a651ca873518c1f7cd2f,87710133acf6a651ca873518c1f7cd2f,2,,,"Kinex Pharmaceuticals, LLC"
True,False,False,False,False,False,8901341,8901341,cc3f8d4484a38cd8af6cd4e722057e0d,cc3f8d4484a38cd8af6cd4e722057e0d,2,,,"Bezwada Biomedical, LLC"
True,False,False,False,False,False,8901347,8901347,cc3f8d4484a38cd8af6cd4e722057e0d,cc3f8d4484a38cd8af6cd4e722057e0d,2,,,"Bezwada Biomedical, LLC"
True,False,False,False,False,False,8901355,8901355,608b55a576cfdb8fa11be112413ef747,608b55a576cfdb8fa11be112413ef747,2,,,ANGUS CHEMICAL COMPANY
True,False,False,False,False,False,8901355,8901355,5d4090a1b7c19f405d74cecec3d1e8da,5d4090a1b7c19f405d74cecec3d1e8da,2,,,Dow Global Technologies Inc.
False,False,False,False,True,False,8901369,8901369,d2ac8598a14491e9b7cace558ea75694,d2ac8598a14491e9b7cace558ea75694,3,,,Bayer Cropscience AG
False,False,False,False,True,False,8901372,8901372,a501fafce49693a0afc861058e4cba24,a501fafce49693a0afc861058e4cba24,2,,,University of Hawaii
False,False,False,False,True,False,8901379,8901379,e55a8348cfde40ef560cff42289bfa2d,e55a8348cfde40ef560cff42289bfa2d,2,,,Dow AgroSciences LLC
False,False,False,False,True,False,8901684,8901684,dd84539d029e9c45a9de61bbb2954c6e,dd84539d029e9c45a9de61bbb2954c6e,3,,,Robert Bosch GmbH
True,False,False,False,False,False,8906283,8906283,d194b711858e873a75a220626bbe4249,d194b711858e873a75a220626bbe4249,2,,,University of Massachusetts
False,False,False,False,True,False,8906432,8906432,3666d0c0ce6fd15b146345bb431defb4,3666d0c0ce6fd15b146345bb431defb4,2,,,"Johnson & Johnson Consumer Companies, Inc."
False,False,False,False,True,False,8906507,8906507,db1a697c420b9fb9b7cdc5c35bb819c1,db1a697c420b9fb9b7cdc5c35bb819c1,2,,,BASF Corporation 
False,False,False,True,False,False,8906636,8906636,6d061373caae9fda5d9798ce534247df,6d061373caae9fda5d9798ce534247df,2,,,"PNM, Inc."
False,False,False,False,True,False,8906650,8906650,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,True,False,False,8906665,8906665,3ee896f6d6e8f8af5dbfa7d9e586c9f2,3ee896f6d6e8f8af5dbfa7d9e586c9f2,2,,,"Joule Unlimited Technologies, Inc."
False,False,False,False,True,False,8906682,8906682,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,8906872,8906872,b7dbbdfe32b97f40f15a599e45797ca6,b7dbbdfe32b97f40f15a599e45797ca6,2,,,"Sarepta Therapeutics, Inc."
True,False,False,False,False,False,8906877,8906877,f9d42d9d979e78eb2173b3f346e5b8b1,f9d42d9d979e78eb2173b3f346e5b8b1,2,,,Genremedy LLC
False,False,False,False,True,False,8907067,8907067,2287a2713dd3f2107389ab88926f0e7c,2287a2713dd3f2107389ab88926f0e7c,2,,,Oscient Pharmaceuticals Corporation
False,False,False,False,True,False,8907073,8907073,54948553f52fabf72592583d10ac69e7,54948553f52fabf72592583d10ac69e7,2,,,California Institute of Technology
False,False,False,False,True,False,8907074,8907074,47ae48f6384af27634d0ec791fc1fdf1,47ae48f6384af27634d0ec791fc1fdf1,3,,,Korea Research Institute of Bioscience and Biotechnology
False,False,False,False,True,False,8907157,8907157,e257b8e01b5d2a744fb39110c0c8bf70,e257b8e01b5d2a744fb39110c0c8bf70,2,,,"OP40, Inc."
False,False,False,False,True,False,8907164,8907164,82589dad19f2dc27d7bba5b092c53fc1,82589dad19f2dc27d7bba5b092c53fc1,2,,,"The Samuel Roberts Noble Foundation, Inc."
False,False,False,False,True,False,8911472,8911472,6ca6fd2854cb13e65b600dbbe9366256,6ca6fd2854cb13e65b600dbbe9366256,2,,,"Cardiva Medical, Inc."
True,False,False,False,False,False,8911720,8911720,74a59377e009c3cbedc38a498619f9ea,74a59377e009c3cbedc38a498619f9ea,2,,,NORTHWESTERN UNIVERSITY
True,False,False,False,False,False,8911723,8911723,3fc53d27b658c68cf7fdb6358b685bf4,3fc53d27b658c68cf7fdb6358b685bf4,2,,,"ESCAPE THERAPEUTICS, INC."
False,False,False,False,True,False,8911743,8911743,276545fec9087600b001b350fbe176f6,276545fec9087600b001b350fbe176f6,2,,,Regents of the University of Minnesota
False,False,False,False,True,False,8911942,8911942,b0ff0db37cd327b35467d9f674700a90,b0ff0db37cd327b35467d9f674700a90,2,,,Quest Diagnostics Investments Incorporated
False,False,False,False,True,False,8911983,8911983,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,8911993,8911993,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,8912138,8912138,60d1358f06d2addb6663a33b31cfb104,60d1358f06d2addb6663a33b31cfb104,2,,,"Sangamo BioSciences, Inc."
False,False,False,True,False,False,8912184,8912184,5cd20cad61b5a03f9381bf638b35a574,5cd20cad61b5a03f9381bf638b35a574,2,,,"Alzheimer's Institute of America, Inc."
False,False,False,False,True,False,8912317,8912317,29a03fd21a4c9b1420a55ecba2105eae,29a03fd21a4c9b1420a55ecba2105eae,2,,,International Business Machines Corporation
True,False,False,False,False,False,8912323,8912323,8f84a724ea3e6a537bf007d1dde37f32,8f84a724ea3e6a537bf007d1dde37f32,2,,,The Regents of the University of Michigan
False,False,False,True,False,False,8916047,8916047,5131c7d2cd179cea729cd2a95795aec9,5131c7d2cd179cea729cd2a95795aec9,2,,,"Bionutratech, Inc."
True,False,False,False,False,False,8916143,8916143,6e73475e27331531c97598f8f953a2e6,6e73475e27331531c97598f8f953a2e6,2,,,Cornell University
False,False,False,False,True,False,8916174,8916174,2152f29ceb171e7bb3dd12f8a47ac3e8,2152f29ceb171e7bb3dd12f8a47ac3e8,2,,,University of Kansas Medical Center
False,True,False,False,False,False,8916184,8916184,5518b0b8d80bba1ca029a90e5b882bd1,5518b0b8d80bba1ca029a90e5b882bd1,2,,,The University of Connecticut
False,True,False,False,False,False,8916365,8916365,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,8916367,8916367,e8c2b860af59deaab140281747beb911,e8c2b860af59deaab140281747beb911,3,,,Wisconsin Alumni Research Foundation
False,False,False,False,True,False,8916377,8916377,25ec400f2a20a7f3a58eb23b2ec9b374,25ec400f2a20a7f3a58eb23b2ec9b374,2,,,Pioneer Hi Bred International Inc
False,False,False,False,True,False,8916381,8916381,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,8916530,8916530,6cad6340aad25f8d819a42a2a4e8e70c,6cad6340aad25f8d819a42a2a4e8e70c,2,,,Grandis Inc.
False,False,False,True,False,False,8916532,8916532,91a4c3a77cdfa3688934646f09bfe5ee,91a4c3a77cdfa3688934646f09bfe5ee,2,,,The Trustees of the University of Pennsylvania
False,False,False,False,True,False,8916604,8916604,d47b2730d3632dbc811acbf93db7ccc5,d47b2730d3632dbc811acbf93db7ccc5,2,,,"Rutgers, The State University of New Jersey"
False,False,False,False,True,False,8916608,8916608,8f84a724ea3e6a537bf007d1dde37f32,8f84a724ea3e6a537bf007d1dde37f32,2,,,The Regents of the University of Michigan
True,False,False,False,False,False,8916683,8916683,e450c3134c698d02fe01fff6bfe8cd32,e450c3134c698d02fe01fff6bfe8cd32,2,,,Massachusetts Institute of Technology
False,False,False,False,True,False,8916727,8916727,c0b2f9342853797b9e78dbab7792b6b9,c0b2f9342853797b9e78dbab7792b6b9,2,,,Celanese International Corporation
False,False,False,False,True,False,8916745,8916745,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,8916746,8916746,a888ae65c3b1afc7f6838f74ffb7206b,a888ae65c3b1afc7f6838f74ffb7206b,2,,,"Pioneer Hi-Bred International, Inc."
False,False,False,False,True,False,8916746,8916746,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,8916749,8916749,25ec400f2a20a7f3a58eb23b2ec9b374,25ec400f2a20a7f3a58eb23b2ec9b374,2,,,Pioneer Hi Bred International Inc
False,False,False,False,True,False,8916750,8916750,2b4f6601ae278f126eb60f393d6ffb0a,2b4f6601ae278f126eb60f393d6ffb0a,6,,,The United States of America as represented by the Secretary of Agriculture
False,False,False,False,True,False,8918378,8918378,3c275708f4665ea48b5b4fb3dbff58d0,3c275708f4665ea48b5b4fb3dbff58d0,2,,,"NetApp, Inc."
False,False,False,True,False,False,8919743,8919743,70b6ce717705c08ef98ebb44c1863203,70b6ce717705c08ef98ebb44c1863203,2,,,The Board of Trustees of the University of Arkansas
True,False,False,False,False,False,8920364,8920364,074664c9d427829e39252787139db3d2,074664c9d427829e39252787139db3d2,2,,,"Medtronic Xomed, Inc."
False,False,False,True,False,False,8920651,8920651,06944b67655cf1866b39769dd786f224,06944b67655cf1866b39769dd786f224,2,,,Sam Houston University
False,False,False,False,True,False,8920873,8920873,54252257586a6492da9610249ec2bd4b,54252257586a6492da9610249ec2bd4b,3,,,Novartis AG
False,False,False,False,False,True,8920879,8920879,3876acee39b7b17e25494548431053e1,3876acee39b7b17e25494548431053e1,2,,,The Board of Trustees of the University of Illinois
False,False,False,False,True,False,8921042,8921042,24a70eba4548b6b7d66d36b55412023c,24a70eba4548b6b7d66d36b55412023c,2,,,"VALTED, LLC"
False,False,False,False,True,False,8921043,8921043,c97f5e90419cf280f8036591cde5ca1e,c97f5e90419cf280f8036591cde5ca1e,2,,,"New England Biolabs, Inc."
False,False,False,False,True,False,8921044,8921044,c97f5e90419cf280f8036591cde5ca1e,c97f5e90419cf280f8036591cde5ca1e,2,,,"New England Biolabs, Inc."
False,False,False,True,False,False,8921077,8921077,0d75b6e73dd9c552b3ba11cf5ad08001,0d75b6e73dd9c552b3ba11cf5ad08001,2,,,"CP Kelco U.S., Inc."
False,False,False,False,True,False,8921105,8921105,47d3190e77e5a3a53558812f597b0b92,47d3190e77e5a3a53558812f597b0b92,2,,,Duke University
False,False,False,False,True,False,8921165,8921165,3b2af214d763f32867d4752b1ca34ef8,3b2af214d763f32867d4752b1ca34ef8,2,,,"CAVENDISH KINETICS, INC."
False,False,False,False,True,False,8921332,8921332,70bdbc6b45fb256765e587075d70e854,70bdbc6b45fb256765e587075d70e854,2,,,The Children's Medical Center Corp.
False,False,False,False,True,False,8921332,8921332,68a178eadc2b45adef8f6f02199d8460,68a178eadc2b45adef8f6f02199d8460,3,,,Institut Pasteur
False,False,False,False,True,False,8921340,8921340,d47b2730d3632dbc811acbf93db7ccc5,d47b2730d3632dbc811acbf93db7ccc5,2,,,"Rutgers, The State University of New Jersey"
False,False,False,False,True,False,8921340,8921340,d8ce928c3ed7ee50c1feab9f03d7eb2b,d8ce928c3ed7ee50c1feab9f03d7eb2b,2,,,THE TRUSTEES OF DARTMOUTH COLLEGE
False,False,False,False,True,False,8921340,8921340,2a167173169e26bb2c6401e499431ea8,2a167173169e26bb2c6401e499431ea8,6,,,The Government of the United States as represented by the Secretary of the Department of Health and Human Services
False,False,False,True,False,False,8921652,8921652,8ce825a978eebf26ad2c13de6e370bb3,8ce825a978eebf26ad2c13de6e370bb3,3,,,Commonwealth Scientific & Industrial Research Organization
False,False,False,True,False,False,8921654,8921654,5913ee622646dc9227a936e18a70592d,5913ee622646dc9227a936e18a70592d,3,,,Bridgestone Corporation
False,False,False,False,True,False,8921656,8921656,2b4f6601ae278f126eb60f393d6ffb0a,2b4f6601ae278f126eb60f393d6ffb0a,6,,,The United States of America as represented by the Secretary of Agriculture
False,False,False,True,False,False,8923812,8923812,6dba45dfc4008a74ab4aa17946603a4e,6dba45dfc4008a74ab4aa17946603a4e,2,,,WHATSAPP INC.
True,False,False,False,False,False,8926543,8926543,dbe2f6fa85bb4d96482db142243e48f5,dbe2f6fa85bb4d96482db142243e48f5,3,,,"OTSUKA PHARMACEUTICAL CO., LTD."
False,False,False,False,True,False,8926970,8926970,025478bd2f292cfe7e74664881e784aa,025478bd2f292cfe7e74664881e784aa,3,,,Deutsches Krebsforschungszentrum Stiftung Des Offenlichen Rechts
False,False,False,False,True,False,8926987,8926987,2a167173169e26bb2c6401e499431ea8,2a167173169e26bb2c6401e499431ea8,6,,,The Government of the United States as represented by the Secretary of the Department of Health and Human Services
True,False,False,False,False,False,8927022,8927022,1cbf0ffcac599e516aed079ea7f8d885,1cbf0ffcac599e516aed079ea7f8d885,2,,,Healionics Corporation
False,False,False,False,True,False,8927207,8927207,f49c06a6a45eb7418f66edc7958d21a1,f49c06a6a45eb7418f66edc7958d21a1,2,,,Research Foundation of State University of New York
False,False,False,True,True,False,8927231,8927231,70b6ce717705c08ef98ebb44c1863203,70b6ce717705c08ef98ebb44c1863203,2,,,The Board of Trustees of the University of Arkansas
False,False,False,True,True,False,8927231,8927231,792b5db356a2fe59807912c9905b6103,792b5db356a2fe59807912c9905b6103,2,,,University of Pittsburgh?of the Commonwealth System of Higher Education
False,False,False,False,True,False,8927251,8927251,c0e977d140d944c3e6cccde960574f94,c0e977d140d944c3e6cccde960574f94,2,,,The University of Chicago
False,False,False,False,True,False,8927270,8927270,baf5f84b9904d5c1912a36c26bb43a88,baf5f84b9904d5c1912a36c26bb43a88,2,,,Zygo Corporation
False,False,False,False,True,False,8927508,8927508,49903d0bce2dc8652c44cc4f6ed7f9b2,49903d0bce2dc8652c44cc4f6ed7f9b2,2,,,"Vion Pharmaceuticals, Inc."
False,False,False,False,True,False,8927514,8927514,e4131e7f958a1c24cf7bb67292db5651,e4131e7f958a1c24cf7bb67292db5651,2,,,City of Hope
False,False,False,False,True,False,8927634,8927634,72c0da3e2176306c3478bf87cfa4cc00,72c0da3e2176306c3478bf87cfa4cc00,3,,,LANXESS Deutschland GmbH
False,False,False,False,True,False,8927702,8927702,2b4f6601ae278f126eb60f393d6ffb0a,2b4f6601ae278f126eb60f393d6ffb0a,6,,,The United States of America as represented by the Secretary of Agriculture
False,False,False,False,True,False,8927705,8927705,b22de51aff9f7be62d75bde777163633,b22de51aff9f7be62d75bde777163633,2,,,"Dicerna Pharmaceuticals, Inc."
False,False,False,False,True,False,8927805,8927805,25ec400f2a20a7f3a58eb23b2ec9b374,25ec400f2a20a7f3a58eb23b2ec9b374,2,,,Pioneer Hi Bred International Inc
False,False,False,False,True,False,8927805,8927805,62683d3229beb15dfc00a7a7b53f12a3,62683d3229beb15dfc00a7a7b53f12a3,2,,,E. I. du Pont de Nemours and Company
False,False,False,False,True,False,8927807,8927807,0a4642a77d52197c97f5d592966b68d7,0a4642a77d52197c97f5d592966b68d7,2,,,The Regents of the University of California
False,False,False,False,True,False,8927834,8927834,5106e0beb739f2fc55c8302601367182,5106e0beb739f2fc55c8302601367182,2,,,Washington State University
False,False,False,False,True,False,8927834,8927834,2b4f6601ae278f126eb60f393d6ffb0a,2b4f6601ae278f126eb60f393d6ffb0a,6,,,The United States of America as represented by the Secretary of Agriculture
